Filename,PCU_A4_NA_4
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
0.865333,21.943,10.0860,-739069,-7327690,0.6774,7.394,-2.04870,-0.991190
0.875334,21.943,10.2085,-744576,-7293710,0.6856,7.402,-2.06396,-0.991190
0.885334,21.943,10.3826,-750782,-7231180,0.6973,7.414,-2.08117,-1.21097
0.895334,21.943,10.5520,-756430,-7168620,0.7087,7.425,-2.09682,-1.21097
0.905333,21.943,10.7065,-760464,-7102820,0.7191,7.435,-2.10801,-1.21097
0.915333,21.943,10.8419,-767239,-7076610,0.7282,7.444,-2.12679,-1.21097
0.925333,21.943,10.9739,-772653,-7040810,0.7370,7.453,-2.14179,-1.21097
0.935333,21.943,11.1062,-777648,-7001920,0.7459,7.462,-2.15564,-1.21097
0.945333,21.943,11.2805,-782999,-6941150,0.7576,7.474,-2.17047,-1.21097
0.955334,21.943,11.4500,-789810,-6897870,0.7690,7.485,-2.18935,-1.21097
0.965334,21.943,11.6044,-793853,-6840950,0.7794,7.496,-2.20056,-1.21097
0.975334,21.943,11.7402,-799945,-6813720,0.7885,7.505,-2.21745,-1.21097
0.985332,21.946,11.8488,-806614,-6807540,0.7958,7.512,-2.23593,-1.21097
0.995333,21.946,11.9519,-811566,-6790250,0.8027,7.519,-2.24966,-1.21097
1.00533,21.946,12.0838,-817084,-6761790,0.8116,7.528,-2.26496,-1.21097
1.01533,21.946,12.2162,-825106,-6754210,0.8205,7.537,-2.28719,-1.21097
1.02533,21.946,12.3649,-828526,-6700630,0.8305,7.547,-2.29668,-1.21097
1.03533,21.946,12.5612,-833549,-6635890,0.8436,7.560,-2.31060,-1.21097
1.04533,21.946,12.7359,-839675,-6592980,0.8554,7.572,-2.32758,-1.21097
1.05533,21.946,12.9057,-845427,-6550800,0.8668,7.583,-2.34352,-1.21097
1.06533,21.946,13.0372,-850455,-6523290,0.8756,7.592,-2.35746,-1.21097
1.07533,21.946,13.1819,-857785,-6507300,0.8853,7.602,-2.37778,-1.21097
1.08533,21.945,13.3018,-863085,-6488480,0.8934,7.610,-2.39247,-1.43648
1.09533,21.945,13.4043,-868263,-6477510,0.9003,7.616,-2.40683,-1.43648
1.10533,21.945,13.5358,-873799,-6455440,0.9091,7.625,-2.42217,-1.43648
1.11533,21.945,13.7461,-880585,-6406070,0.9232,7.639,-2.44098,-1.43648
1.12533,21.945,13.8853,-884721,-6371630,0.9326,7.649,-2.45245,-1.43648
1.13533,21.945,14.0616,-891273,-6338330,0.9444,7.661,-2.47061,-1.43648
1.14533,21.945,14.1981,-897665,-6322430,0.9536,7.670,-2.48833,-1.43648
1.15533,21.945,14.3398,-903469,-6300450,0.9631,7.679,-2.50442,-1.43648
1.16533,21.945,14.4988,-908981,-6269340,0.9738,7.690,-2.51970,-1.43648
1.17533,21.945,14.6677,-916280,-6246930,0.9851,7.701,-2.53993,-1.43648
1.18533,21.945,14.7892,-921934,-6233860,0.9933,7.710,-2.55560,-1.67469
1.19533,21.945,14.9035,-927211,-6221430,1.001,7.717,-2.57023,-1.67469
1.20533,21.945,15.0340,-933029,-6206130,1.010,7.726,-2.58636,-1.67469
1.21533,21.945,15.1910,-939981,-6187760,1.020,7.736,-2.60563,-1.67469
1.22533,21.945,15.3381,-944939,-6160750,1.030,7.746,-2.61937,-1.67469
1.23533,21.945,15.5339,-952196,-6129780,1.043,7.760,-2.63949,-1.67469
1.24533,21.945,15.6659,-957728,-6113450,1.052,7.768,-2.65482,-1.67469
1.25533,21.945,15.8032,-963935,-6099620,1.061,7.778,-2.67203,-1.67469
1.26533,21.945,15.9572,-970087,-6079320,1.072,7.788,-2.68908,-1.67469
1.27533,21.945,16.1320,-975735,-6048430,1.083,7.800,-2.70474,-1.67469
1.28533,21.942,16.2784,-982652,-6036540,1.093,7.810,-2.72391,-1.67469
1.29533,21.942,16.3791,-989862,-6043460,1.100,7.816,-2.74390,-1.67469
1.30533,21.942,16.4886,-995557,-6037840,1.107,7.824,-2.75968,-1.67469
1.31533,21.942,16.7118,-1002140,-5996590,1.122,7.839,-2.77792,-1.67469
1.32533,21.942,16.8570,-1007690,-5977900,1.132,7.848,-2.79333,-1.67469
1.33533,21.942,16.9903,-1014480,-5970940,1.141,7.857,-2.81214,-1.67469
1.34533,21.942,17.1653,-1019940,-5941840,1.153,7.869,-2.82726,-1.67469
1.35533,21.942,17.3354,-1027960,-5929820,1.164,7.881,-2.84950,-1.67469
1.36533,21.942,17.4450,-1033360,-5923500,1.172,7.888,-2.86447,-1.67469
1.37533,21.942,17.5898,-1040330,-5914400,1.181,7.898,-2.88380,-1.67469
1.38533,21.944,17.7370,-1046260,-5898770,1.191,7.907,-2.90024,-1.92584
1.39533,21.944,17.8405,-1051670,-5894840,1.198,7.914,-2.91522,-1.92584
1.40533,21.944,17.9726,-1057730,-5885230,1.207,7.923,-2.93203,-1.92584
1.41533,21.944,18.1049,-1064920,-5881950,1.216,7.932,-2.95197,-1.92584
1.42533,21.944,18.3219,-1072320,-5852670,1.231,7.947,-2.97247,-1.92584
1.43533,21.944,18.4759,-1078930,-5839660,1.241,7.957,-2.99079,-1.92584
1.44533,21.944,18.6361,-1085260,-5823410,1.252,7.968,-3.00834,-1.92584
1.45533,21.944,18.7931,-1092740,-5814580,1.262,7.978,-3.02908,-1.92584
1.46533,21.944,18.9260,-1097540,-5799130,1.271,7.987,-3.04239,-1.92584
1.47533,21.944,19.0729,-1104710,-5792010,1.281,7.997,-3.06224,-1.92584
1.48533,21.944,19.1946,-1111910,-5792820,1.289,8.005,-3.08222,-2.19155
1.49533,21.944,19.2983,-1119550,-5801260,1.296,8.012,-3.10338,-2.19155
1.50533,21.944,19.4307,-1125560,-5792710,1.305,8.021,-3.12006,-2.19155
1.51533,21.944,19.6424,-1133170,-5768980,1.319,8.035,-3.14114,-2.19155
1.52533,21.944,19.7823,-1139180,-5758610,1.329,8.045,-3.15782,-2.19155
1.53533,21.944,19.9517,-1144350,-5735580,1.340,8.056,-3.17213,-2.19155
1.54533,21.944,20.1085,-1151220,-5725060,1.351,8.067,-3.19119,-2.19155
1.55533,21.944,20.2788,-1159810,-5719340,1.362,8.078,-3.21501,-2.19155
1.56533,21.944,20.4114,-1166050,-5712750,1.371,8.087,-3.23229,-2.19155
1.57533,21.944,20.5443,-1173380,-5711470,1.380,8.096,-3.25261,-2.19155
1.58533,21.944,20.6744,-1180290,-5708920,1.389,8.105,-3.27176,-2.19155
1.59533,21.944,20.7806,-1186670,-5710450,1.396,8.112,-3.28944,-2.19155
1.60533,21.944,20.8879,-1192020,-5706740,1.403,8.119,-3.30428,-2.19155
1.61533,21.944,21.1385,-1200830,-5680790,1.420,8.136,-3.32871,-2.19155
1.62533,21.944,21.3070,-1208150,-5670210,1.431,8.147,-3.34899,-2.19155
1.63533,21.944,21.4385,-1215070,-5667710,1.440,8.156,-3.36818,-2.19155
1.64533,21.944,21.5845,-1222490,-5663720,1.450,8.166,-3.38873,-2.19155
1.65533,21.944,21.7295,-1228400,-5653130,1.459,8.176,-3.40511,-2.19155
1.66533,21.944,21.8616,-1234270,-5645820,1.468,8.185,-3.42139,-2.19155
1.67533,21.944,22.0348,-1242990,-5641010,1.480,8.196,-3.44556,-2.19155
1.68533,21.945,22.1803,-1249700,-5634250,1.490,8.206,-3.46416,-2.46935
1.69533,21.945,22.2833,-1256870,-5640400,1.497,8.213,-3.48404,-2.46935
1.70533,21.945,22.4157,-1264420,-5640780,1.505,8.222,-3.50498,-2.46935
1.71533,21.945,22.5475,-1271210,-5637910,1.514,8.231,-3.52379,-2.46935
1.72533,21.945,22.7133,-1277140,-5622890,1.525,8.242,-3.54024,-2.46935
1.73533,21.945,22.8820,-1285020,-5615870,1.537,8.253,-3.56209,-2.46935
1.74533,21.945,23.0062,-1291520,-5613790,1.545,8.261,-3.58009,-2.46935
1.75533,21.945,23.2028,-1299950,-5602550,1.558,8.275,-3.60345,-2.46935
1.76533,21.945,23.3352,-1307900,-5604850,1.567,8.283,-3.62551,-2.46935
1.77533,21.945,23.4722,-1314710,-5601120,1.576,8.293,-3.64437,-2.46935
1.78533,21.945,23.6151,-1320380,-5591240,1.586,8.302,-3.66008,-2.75773
1.79533,21.945,23.7302,-1329340,-5601900,1.594,8.310,-3.68494,-2.75773
1.80533,21.945,23.8621,-1336260,-5599910,1.603,8.319,-3.70410,-2.75773
1.81533,21.945,24.0739,-1343200,-5579490,1.617,8.333,-3.72335,-2.75773
1.82533,21.945,24.2091,-1352350,-5586130,1.626,8.342,-3.74871,-2.75773
1.83533,21.945,24.3639,-1359830,-5581310,1.636,8.353,-3.76944,-2.75773
1.84533,21.945,24.4954,-1365930,-5576280,1.645,8.361,-3.78637,-2.75773
1.85533,21.945,24.6435,-1374700,-5578350,1.655,8.371,-3.81068,-2.75773
1.86533,21.945,24.8411,-1380910,-5558980,1.668,8.385,-3.82788,-2.75773
1.87533,21.945,24.9651,-1388620,-5562260,1.677,8.393,-3.84926,-2.75773
1.88533,21.946,25.0692,-1397170,-5573240,1.684,8.400,-3.87294,-3.05942
1.89533,21.946,25.1681,-1405700,-5585230,1.690,8.407,-3.89660,-3.05942
1.90533,21.946,25.3064,-1411340,-5577010,1.700,8.416,-3.91224,-3.05942
1.91533,21.946,25.4421,-1419330,-5578660,1.709,8.425,-3.93438,-3.05942
1.92533,21.946,25.6617,-1427070,-5561100,1.723,8.440,-3.95584,-3.05942
1.93533,21.946,25.8396,-1433470,-5547590,1.735,8.452,-3.97358,-3.05942
1.94533,21.946,25.9767,-1441160,-5547880,1.745,8.461,-3.99488,-3.05942
1.95533,21.946,26.1291,-1450740,-5552200,1.755,8.471,-4.02146,-3.05942
1.96533,21.946,26.2611,-1457290,-5549240,1.764,8.480,-4.03962,-3.05942
1.97533,21.946,26.4092,-1465590,-5549550,1.774,8.490,-4.06262,-3.05942
1.98533,21.944,26.5953,-1472890,-5538160,1.786,8.502,-4.08285,-3.05942
1.99533,21.944,26.7103,-1480430,-5542560,1.794,8.510,-4.10376,-3.05942
2.00533,21.944,26.8420,-1488140,-5544080,1.803,8.519,-4.12512,-3.05942
2.01533,21.944,26.9994,-1496470,-5542630,1.813,8.530,-4.14823,-3.05942
2.02533,21.944,27.1301,-1504650,-5546060,1.822,8.538,-4.17089,-3.05942
2.03533,21.944,27.2705,-1512630,-5546760,1.832,8.548,-4.19301,-3.05942
2.04533,21.944,27.4671,-1519960,-5533760,1.845,8.561,-4.21334,-3.05942
2.05533,21.944,27.5992,-1527960,-5536260,1.854,8.570,-4.23551,-3.05942
2.06533,21.944,27.7361,-1535410,-5535790,1.863,8.579,-4.25616,-3.05942
2.07533,21.944,27.8892,-1543440,-5534200,1.873,8.589,-4.27843,-3.05942
2.08533,21.944,28.0217,-1549850,-5530880,1.882,8.598,-4.29618,-3.37147
2.09533,21.944,28.1697,-1559200,-5535030,1.892,8.608,-4.32211,-3.37147
2.10533,21.944,28.3654,-1567020,-5524400,1.905,8.621,-4.34378,-3.37147
2.11533,21.944,28.4972,-1574440,-5524890,1.914,8.630,-4.36435,-3.37147
2.12533,21.944,28.6339,-1582790,-5527690,1.923,8.639,-4.38750,-3.37147
2.13533,21.944,28.7815,-1590630,-5526580,1.933,8.649,-4.40924,-3.37147
2.14533,21.944,28.9059,-1596770,-5524040,1.941,8.658,-4.42626,-3.37147
2.15533,21.944,29.0404,-1605680,-5529120,1.950,8.667,-4.45094,-3.37147
2.16533,21.944,29.2367,-1614450,-5521980,1.964,8.680,-4.47525,-3.37147
2.17533,21.944,29.3543,-1622000,-5525580,1.972,8.688,-4.49617,-3.37147
2.18533,21.944,29.4864,-1630160,-5528510,1.980,8.697,-4.51880,-3.68749
2.19533,21.944,29.5951,-1638990,-5538040,1.988,8.704,-4.54328,-3.68749
2.20533,21.944,29.7270,-1645170,-5534260,1.997,8.713,-4.56042,-3.68749
2.21533,21.944,29.8591,-1653030,-5536120,2.005,8.722,-4.58221,-3.68749
2.22533,21.944,30.0754,-1661800,-5525460,2.020,8.736,-4.60652,-3.68749
2.23533,21.944,30.2508,-1670300,-5521510,2.032,8.748,-4.63008,-3.68749
2.24533,21.944,30.3998,-1677070,-5516700,2.042,8.758,-4.64883,-3.68749
2.25533,21.944,30.5323,-1686380,-5523260,2.051,8.767,-4.67464,-3.68749
2.26533,21.944,30.6644,-1693390,-5522320,2.059,8.776,-4.69407,-3.68749
2.27533,21.944,30.7982,-1700860,-5522600,2.068,8.785,-4.71479,-3.68749
2.28533,21.947,31.0019,-1708740,-5511720,2.082,8.798,-4.73662,-3.68749
2.29533,21.947,31.1294,-1717670,-5517830,2.091,8.807,-4.76138,-3.68749
2.30533,21.947,31.2819,-1725090,-5514670,2.101,8.817,-4.78196,-3.68749
2.31533,21.947,31.4044,-1733720,-5520640,2.109,8.825,-4.80588,-3.68749
2.32533,21.947,31.5116,-1741350,-5526070,2.116,8.833,-4.82703,-3.68749
2.33533,21.947,31.6576,-1749550,-5526480,2.126,8.842,-4.84975,-3.68749
2.34533,21.947,31.8482,-1756730,-5515960,2.139,8.855,-4.86967,-3.68749
2.35533,21.947,31.9743,-1765720,-5522310,2.147,8.864,-4.89457,-3.68749
2.36533,21.947,32.1577,-1774230,-5517300,2.160,8.876,-4.91818,-3.68749
2.37533,21.947,32.2899,-1782510,-5520350,2.169,8.885,-4.94113,-3.68749
2.38533,21.947,32.4216,-1789910,-5520730,2.178,8.894,-4.96163,-4.00970
2.39533,21.947,32.5554,-1797760,-5522150,2.186,8.903,-4.98339,-4.00970
2.40533,21.947,32.7450,-1805160,-5512790,2.199,8.915,-5.00391,-4.00970
2.41533,21.947,32.8704,-1813830,-5518130,2.208,8.924,-5.02794,-4.00970
2.42533,21.947,33.0532,-1822230,-5513010,2.220,8.936,-5.05121,-4.00970
2.43533,21.947,33.1859,-1830790,-5516760,2.229,8.945,-5.07494,-4.00970
2.44533,21.947,33.3277,-1837280,-5512750,2.238,8.955,-5.09293,-4.00970
2.45533,21.947,33.4584,-1845950,-5517140,2.247,8.963,-5.11696,-4.00970
2.46533,21.947,33.5736,-1853670,-5521220,2.255,8.971,-5.13838,-4.00970
2.47533,21.947,33.7065,-1861350,-5522240,2.264,8.980,-5.15967,-4.00970
2.48533,21.946,33.8395,-1869810,-5525510,2.273,8.989,-5.18310,-4.32951
2.49533,21.946,34.0102,-1878880,-5524460,2.284,9.000,-5.20825,-4.32951
2.50533,21.946,34.1422,-1886120,-5524300,2.293,9.009,-5.22832,-4.32951
2.51533,21.946,34.3000,-1893940,-5521700,2.304,9.020,-5.25001,-4.32951
2.52533,21.946,34.4371,-1901190,-5520740,2.313,9.029,-5.27009,-4.32951
2.53533,21.946,34.6041,-1909230,-5517340,2.324,9.040,-5.29237,-4.32951
2.54533,21.946,34.7385,-1916810,-5517830,2.333,9.049,-5.31341,-4.32951
2.55533,21.946,34.9462,-1925810,-5510780,2.347,9.063,-5.33834,-4.32951
2.56533,21.946,35.0868,-1933410,-5510370,2.357,9.073,-5.35942,-4.32951
2.57533,21.946,35.2354,-1941740,-5510770,2.366,9.083,-5.38251,-4.32951
2.58533,21.942,35.3631,-1948710,-5510580,2.375,9.091,-5.40183,-4.32951
2.59533,21.942,35.4863,-1955610,-5510880,2.383,9.100,-5.42094,-4.32951
2.60533,21.942,35.6185,-1964020,-5514030,2.392,9.108,-5.44426,-4.32951
2.61533,21.942,35.7405,-1972350,-5518530,2.400,9.117,-5.46735,-4.32951
2.62533,21.942,35.8881,-1979240,-5515040,2.410,9.127,-5.48646,-4.32951
2.63533,21.942,36.0843,-1988620,-5511030,2.424,9.140,-5.51245,-4.32951
2.64533,21.942,36.2169,-1995550,-5509990,2.432,9.149,-5.53166,-4.32951
2.65533,21.942,36.3492,-2002840,-5509980,2.441,9.158,-5.55186,-4.32951
2.66533,21.942,36.4810,-2010850,-5512040,2.450,9.166,-5.57406,-4.32951
2.67533,21.942,36.6381,-2019280,-5511420,2.461,9.177,-5.59745,-4.32951
2.68533,21.942,36.7723,-2025400,-5507930,2.470,9.186,-5.61440,-4.64048
2.69533,21.942,36.9269,-2034730,-5510170,2.480,9.196,-5.64027,-4.64048
2.70533,21.942,37.0581,-2042850,-5512580,2.489,9.205,-5.66279,-4.64048
2.71533,21.942,37.1892,-2048740,-5508970,2.498,9.214,-5.67911,-4.64048
2.72533,21.942,37.3200,-2057130,-5512130,2.507,9.223,-5.70236,-4.64048
2.73533,21.942,37.5695,-2066480,-5500430,2.523,9.239,-5.72830,-4.64048
2.74533,21.942,37.6656,-2071650,-5500120,2.530,9.246,-5.74262,-4.64048
2.75533,21.942,37.7698,-2079910,-5506800,2.537,9.253,-5.76550,-4.64048
2.76533,21.942,37.9778,-2088180,-5498410,2.551,9.267,-5.78842,-4.64048
2.77533,21.942,38.1093,-2094550,-5496170,2.560,9.276,-5.80609,-4.64048
2.78533,21.944,38.2409,-2101100,-5494390,2.568,9.285,-5.82426,-4.93894
2.79533,21.944,38.3593,-2110390,-5501640,2.576,9.293,-5.85000,-4.93894
2.80533,21.944,38.4909,-2116950,-5499880,2.585,9.301,-5.86819,-4.93894
2.81533,21.944,38.6227,-2123960,-5499260,2.594,9.310,-5.88763,-4.93894
2.82533,21.944,38.8394,-2131550,-5488100,2.609,9.325,-5.90865,-4.93894
2.83533,21.944,39.0062,-2137850,-5480800,2.620,9.336,-5.92613,-4.93894
2.84533,21.944,39.1388,-2144350,-5478840,2.629,9.345,-5.94415,-4.93894
2.85533,21.944,39.2964,-2152780,-5478300,2.639,9.355,-5.96750,-4.93894
2.86533,21.944,39.4287,-2159040,-5475790,2.648,9.364,-5.98485,-4.93894
2.87533,21.944,39.5630,-2166450,-5475960,2.657,9.373,-6.00540,-4.93894
2.88533,21.944,39.7562,-2172940,-5465660,2.670,9.386,-6.02338,-4.93894
2.89533,21.944,39.8609,-2178660,-5465660,2.677,9.393,-6.03925,-4.93894
2.90533,21.944,40.0135,-2184620,-5459690,2.687,9.404,-6.05576,-4.93894
2.91533,21.944,40.1451,-2191900,-5459930,2.696,9.412,-6.07594,-4.93894
2.92533,21.944,40.2770,-2196590,-5453700,2.705,9.421,-6.08895,-4.93894
2.93533,21.944,40.4093,-2203310,-5452480,2.714,9.430,-6.10757,-4.93894
2.94533,21.944,40.6200,-2210330,-5441490,2.728,9.444,-6.12704,-4.93894
2.95533,21.944,40.7562,-2215290,-5435460,2.737,9.454,-6.14078,-4.93894
2.96533,21.944,40.9089,-2220950,-5429010,2.748,9.464,-6.15646,-4.93894
2.97533,21.944,41.0406,-2228860,-5430880,2.756,9.473,-6.17841,-4.93894
2.98533,21.944,41.1685,-2233110,-5424320,2.765,9.481,-6.19018,-5.19648
2.99533,21.944,41.2672,-2238850,-5425240,2.772,9.488,-6.20608,-5.19648
3.00533,21.944,41.4510,-2245480,-5417190,2.784,9.500,-6.22447,-5.19648
3.01533,21.944,41.5932,-2251450,-5413010,2.793,9.510,-6.24101,-5.19648
3.02533,21.944,41.7581,-2256590,-5403950,2.805,9.521,-6.25527,-5.19648
3.03533,21.944,41.9247,-2264440,-5401210,2.816,9.532,-6.27703,-5.19648
3.04533,21.944,42.0247,-2270680,-5403210,2.822,9.539,-6.29432,-5.19648
3.05533,21.944,42.1567,-2275960,-5398810,2.831,9.548,-6.30896,-5.19648
